id_referencia_some,id_element,client,element,property,pieza,datum
BROSE_G51046_101_FINAL LOT, N15.1_PosiciónØ,BROSE, N15.1,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N15.2_PosiciónØ,BROSE, N15.2,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N15.3_PosiciónØ,BROSE, N15.3,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N15.4_PosiciónØ,BROSE, N15.4,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N15.5_PosiciónØ,BROSE, N15.5,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N15.6_PosiciónØ,BROSE, N15.6,PosiciónØ,FINAL LOT,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N5_Perfil de una línea,BROSE, N5,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N12_Perfil de una línea,BROSE, N12,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_FINAL LOT, N39_∠XZ,BROSE, N39,∠XZ,nan,nan
BROSE_G51046_101_INICI RULL, N9_PosiciónØ,BROSE, N9,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.1_PosiciónØ,BROSE, N15.1,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.2_PosiciónØ,BROSE, N15.2,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.3_PosiciónØ,BROSE, N15.3,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.4_PosiciónØ,BROSE, N15.4,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.5_PosiciónØ,BROSE, N15.5,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N15.6_PosiciónØ,BROSE, N15.6,PosiciónØ,INICI RULL,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N5_Perfil de una línea,BROSE, N5,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N12_Perfil de una línea,BROSE, N12,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_INICI RULL, N39_∠XZ,BROSE, N39,∠XZ,nan,nan
BROSE_G51046_101_MOSTRA NOK, N38_PosiciónØ,BROSE, N38,PosiciónØ,MOSTRA NOK,Sistema global de coordenadas
BROSE_G51046_101_MOSTRA NOK, N7_PosiciónØ,BROSE, N7,PosiciónØ,MOSTRA NOK,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N2_PosiciónØ,BROSE, N2,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N7_PosiciónØ,BROSE, N7,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N9_PosiciónØ,BROSE, N9,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.1_PosiciónØ,BROSE, N15.1,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.2_PosiciónØ,BROSE, N15.2,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.3_PosiciónØ,BROSE, N15.3,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.4_PosiciónØ,BROSE, N15.4,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.5_PosiciónØ,BROSE, N15.5,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N15.6_PosiciónØ,BROSE, N15.6,PosiciónØ,PROVA T,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N5_Perfil de una línea,BROSE, N5,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N12_Perfil de una línea,BROSE, N12,Perfil de una línea,nan,Sistema global de coordenadas
BROSE_G51046_101_PROVA T, N39_∠XZ,BROSE, N39,∠XZ,nan,nan
JOYSON_3118675_AB_000, N33.2_Posición,JOYSON, N33.2,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.3_Posición,JOYSON, N33.3,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.4_Posición,JOYSON, N33.4,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.5_Posición,JOYSON, N33.5,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.6_Posición,JOYSON, N33.6,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.7_Posición,JOYSON, N33.7,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N33.8_Posición,JOYSON, N33.8,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.1_Posición,JOYSON, N36.1,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.2_Posición,JOYSON, N36.2,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N36.4_Posición,JOYSON, N36.4,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.4_Posición,JOYSON, N36.4,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.5_Posición,JOYSON, N36.5,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.6_Posición,JOYSON, N36.6,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.7_Posición,JOYSON, N36.7,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.8_Posición,JOYSON, N36.8,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N23_Posición,JOYSON, N23,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N25_Posición,JOYSON, N25,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N38_Ø,JOYSON, N38,Ø,0.0,nan
JOYSON_3118675_AB_000, N39_Ø,JOYSON, N39,Ø,0.0,nan
JOYSON_3118675_AB_000, N40_Ø,JOYSON, N40,Ø,0.0,nan
JOYSON_3118675_AB_1123, N36.5_Posición,JOYSON, N36.5,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N36.6_Posición,JOYSON, N36.6,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_000, N36.3_Posición,JOYSON, N36.3,Posición,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_000," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_000, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_09394, N33.1_Posición,JOYSON, N33.1,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.2_Posición,JOYSON, N33.2,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.3_Posición,JOYSON, N33.3,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.4_Posición,JOYSON, N33.4,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.5_Posición,JOYSON, N33.5,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.6_Posición,JOYSON, N33.6,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N40_Ø,JOYSON, N40,Ø,1123.0,nan
JOYSON_3118675_AB_09394, N33.7_Posición,JOYSON, N33.7,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N33.8_Posición,JOYSON, N33.8,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.1_Posición,JOYSON, N36.1,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.2_Posición,JOYSON, N36.2,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.3_Posición,JOYSON, N36.3,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.4_Posición,JOYSON, N36.4,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.5_Posición,JOYSON, N36.5,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.6_Posición,JOYSON, N36.6,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.7_Posición,JOYSON, N36.7,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N36.8_Posición,JOYSON, N36.8,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N23_Posición,JOYSON, N23,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N25_Posición,JOYSON, N25,Posición,9394.0,Sistema global de coordenadas
JOYSON_3118675_AB_09394, N38_Ø,JOYSON, N38,Ø,9394.0,nan
JOYSON_3118675_AB_09394, N39_Ø,JOYSON, N39,Ø,9394.0,nan
JOYSON_3118675_AB_09394, N40_Ø,JOYSON, N40,Ø,9394.0,nan
JOYSON_3118675_AB_09394," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_09394, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1123, N36.7_Posición,JOYSON, N36.7,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N36.8_Posición,JOYSON, N36.8,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N23_Posición,JOYSON, N23,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N25_Posición,JOYSON, N25,Posición,1123.0,Sistema global de coordenadas
JOYSON_3118675_AB_1123, N38_Ø,JOYSON, N38,Ø,1123.0,nan
JOYSON_3118675_AB_1123, N39_Ø,JOYSON, N39,Ø,1123.0,nan
JOYSON_3118675_AB_1123," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1123, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_11242206A, N33.1_Posición,JOYSON, N33.1,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.2_Posición,JOYSON, N33.2,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.3_Posición,JOYSON, N33.3,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.4_Posición,JOYSON, N33.4,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.5_Posición,JOYSON, N33.5,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.6_Posición,JOYSON, N33.6,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.7_Posición,JOYSON, N33.7,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N33.8_Posición,JOYSON, N33.8,Posición,11242206A,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N36.4_Posición,JOYSON, N36.4,Posición,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N36.5_Posición,JOYSON, N36.5,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.3_Posición,JOYSON, N36.3,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.4_Posición,JOYSON, N36.4,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.5_Posición,JOYSON, N36.5,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.6_Posición,JOYSON, N36.6,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.7_Posición,JOYSON, N36.7,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N36.8_Posición,JOYSON, N36.8,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N23_Posición,JOYSON, N23,Posición,11242206A,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N25_Posición,JOYSON, N25,Posición,11242206A,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N36.6_Posición,JOYSON, N36.6,Posición,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N36.8_Posición,JOYSON, N36.8,Posición,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N25_Posición,JOYSON, N25,Posición,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11578, N38 CILINDRE_Ø,JOYSON, N38 CILINDRE,Ø,11578.0,nan
JOYSON_3127672_AB_11578, N40_Ø,JOYSON, N40,Ø,11578.0,nan
JOYSON_3127672_AB_11578, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3127672_AB_11887, N33.1_Posición,JOYSON, N33.1,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_0, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,0.0,Sistema global de coordenadas
JOYSON_3118675_AB_11242206A, N38_Ø,JOYSON, N38,Ø,11242206A,nan
JOYSON_3118675_AB_11242206A, N39_Ø,JOYSON, N39,Ø,11242206A,nan
JOYSON_3118675_AB_11242206A, N40_Ø,JOYSON, N40,Ø,11242206A,nan
JOYSON_3118675_AB_11242206A," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_11242206A, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_11245259, N33.1_Posición,JOYSON, N33.1,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N33.2_Posición,JOYSON, N33.2,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N33.3_Posición,JOYSON, N33.3,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N33.4_Posición,JOYSON, N33.4,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N33.5_Posición,JOYSON, N33.5,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N33.6_Posición,JOYSON, N33.6,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N36.5_Posición,JOYSON, N36.5,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N36.6_Posición,JOYSON, N36.6,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N36.7_Posición,JOYSON, N36.7,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N36.8_Posición,JOYSON, N36.8,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N23_Posición,JOYSON, N23,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N25_Posición,JOYSON, N25,Posición,11245259.0,Sistema global de coordenadas
JOYSON_3118675_AB_11245259, N38_Ø,JOYSON, N38,Ø,11245259.0,nan
JOYSON_3118675_AB_11245259, N39_Ø,JOYSON, N39,Ø,11245259.0,nan
JOYSON_3118675_AB_11245259, N40_Ø,JOYSON, N40,Ø,11245259.0,nan
JOYSON_3118675_AB_11245259," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_11578, N36.7_Posición,JOYSON, N36.7,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N36.8_Posición,JOYSON, N36.8,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N23_Posición,JOYSON, N23,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N25_Posición,JOYSON, N25,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N38_Ø,JOYSON, N38,Ø,11578.0,nan
JOYSON_3118675_AB_11578, N39_Ø,JOYSON, N39,Ø,11578.0,nan
JOYSON_3118675_AB_11578, N40_Ø,JOYSON, N40,Ø,11578.0,nan
JOYSON_3118675_AB_11578," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_11578, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_11578, N33.1_Posición,JOYSON, N33.1,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N36.5_Posición,JOYSON, N36.5,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N36.6_Posición,JOYSON, N36.6,Posición,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3118675_AB_11578, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,11578.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N33.4_Posición,JOYSON, N33.4,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.1_Posición,JOYSON, N33.1,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.2_Posición,JOYSON, N33.2,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.3_Posición,JOYSON, N33.3,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.4_Posición,JOYSON, N33.4,Posición,11887.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N33.6_Posición,JOYSON, N33.6,Posición,11887.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N33.7_Posición,JOYSON, N33.7,Posición,11887.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N33.8_Posición,JOYSON, N33.8,Posición,11887.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N36.1_Posición,JOYSON, N36.1,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.6_Posición,JOYSON, N33.6,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.7_Posición,JOYSON, N33.7,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.8_Posición,JOYSON, N33.8,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.1_Posición,JOYSON, N36.1,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.2_Posición,JOYSON, N36.2,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.3_Posición,JOYSON, N36.3,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.4_Posición,JOYSON, N36.4,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.5_Posición,JOYSON, N36.5,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.6_Posición,JOYSON, N36.6,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.7_Posición,JOYSON, N36.7,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N36.8_Posición,JOYSON, N36.8,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,11887.0,Sistema global de coordenadas
JOYSON_3127672_AB_11887, N36.3_Posición,JOYSON, N36.3,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N33.5_Posición,JOYSON, N33.5,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N23_Posición,JOYSON, N23,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N25_Posición,JOYSON, N25,Posición,11887.0,Sistema global de coordenadas
JOYSON_3118675_AB_11887, N38_Ø,JOYSON, N38,Ø,11887.0,nan
